time,price
2016-04-08,14000
2016-04-11,14000
2016-04-12,14000
2016-04-14,14000
2016-04-15,14000
2016-04-18,15000
2016-04-19,15000
2016-04-20,15000
2016-04-21,15000
2016-04-22,15000
2016-04-25,15000
2016-04-26,15000
2016-04-27,15000
2016-04-28,15000
2016-04-29,15000
2017-01-02,8000
2017-01-03,8000
2017-01-04,8000
2017-01-05,8000
2017-01-06,8000
2017-01-09,8000
2017-01-10,8000
2017-01-11,8000
2017-01-12,8000
2017-01-13,8000
2017-01-16,8000
2017-01-17,8000
2017-01-18,8000
2017-01-19,8000
2017-01-20,8000
2017-01-23,8000
2017-01-24,8000
2017-01-25,8000
2017-01-26,8000
2017-01-31,8000
2017-02-01,8000
2017-02-02,8000
2017-02-03,8000
2017-02-06,8000
2017-02-07,8000
2017-02-08,8000
2017-02-09,8000
2017-02-10,8000
2017-02-13,8000
2017-02-14,8000
2017-02-15,8000
2017-02-16,8000
2017-02-17,8000
2017-02-20,8500
2017-02-21,9000
2017-02-22,9000
2017-02-23,9000
2017-02-24,9000
2017-02-27,9000
2017-02-28,9000
2017-03-02,9000
2017-03-03,8000
2017-03-06,8000
2017-03-07,8000
2017-03-08,8000
2017-03-09,8000
2017-03-10,8000
2017-03-13,7500
2017-03-14,7500
2017-03-15,7500
2017-03-16,8500
2017-03-17,8500
2017-03-20,8500
2017-03-21,8500
2017-03-22,8500
2017-03-23,8500
2017-03-24,8500
2017-03-27,8500
2017-03-28,8500
2017-03-29,8500
2017-03-30,8500
2017-03-31,8500
2017-04-03,8500
2017-04-04,8500
2017-04-05,8500
2017-04-06,8500
2017-04-07,8500
2017-04-10,8000
2017-04-11,8000
2017-04-12,7500
2017-04-13,7000
2017-04-14,7000
2017-04-17,7000
2017-04-18,7000
2017-04-19,7000
2017-04-20,7000
2017-04-21,7000
2017-04-24,7000
2017-04-25,6500
2017-04-26,6000
2017-04-27,6000
2017-04-28,6000
2018-01-02,7000
2018-01-03,7000
2018-01-04,7000
2018-01-05,7000
2018-01-08,7000
2018-01-09,7000
2018-01-10,7000
2018-01-11,7000
2018-01-12,6800
2018-01-15,6500
2018-01-16,6500
2018-01-17,6000
2018-01-18,5800
2018-01-19,6000
2018-01-22,6300
2018-01-23,6500
2018-01-24,6300
2018-01-25,6000
2018-01-26,6000
2018-01-29,6000
2018-01-30,6500
2018-01-31,7000
2018-02-01,6800
2018-02-02,8500
2018-02-05,9500
2018-02-06,10000
2018-02-07,10500
2018-02-08,10000
2018-02-09,9500
2018-02-12,9000
2018-02-13,8500
2018-02-14,9000
2018-02-19,7500
2018-02-20,7000
2018-02-21,7000
2018-02-22,7000
2018-02-23,7000
2018-02-26,7500
2018-02-27,8000
2018-02-28,8000
2018-03-02,8000
2018-03-05,8000
2018-03-06,8500
2018-03-07,8500
2018-03-08,8000
2018-03-09,8000
2018-03-12,9000
2018-03-13,8500
2018-03-14,9000
2018-03-15,8500
2018-03-16,8000
2018-03-19,8000
2018-03-20,7500
2018-03-21,8000
2018-03-22,9000
2018-03-23,10000
2018-03-26,10000
2018-03-27,9500
2018-03-28,9000
2018-03-29,8500
2018-03-30,8000
2018-04-02,8000
2018-04-03,8000
2018-04-04,7500
2018-04-05,8000
2018-04-06,7000
2018-04-09,7000
2018-04-10,7500
2018-04-11,7500
2018-04-12,8000
2018-04-13,8000
2018-04-16,8500
2018-04-17,9000
2018-04-18,8000
2018-04-19,7500
2018-04-20,7500
2018-04-23,8000
2018-04-24,8000
2018-04-25,8000
2018-04-26,7500
2018-04-27,7000
2018-04-30,8000
2019-01-02,6000
2019-01-03,6000
2019-01-04,5000
2019-01-07,6000
2019-01-08,5000
2019-01-09,5000
2019-01-10,5000
2019-01-11,5000
2019-01-14,4500
2019-01-15,5000
2019-01-16,5000
2019-01-17,5000
2019-01-18,4500
2019-01-21,5000
2019-01-22,5000
2019-01-23,5000
2019-01-24,4500
2019-01-25,4500
2019-01-28,5000
2019-01-29,5000
2019-01-30,5000
2019-01-31,5000
2019-02-01,4500
2019-02-07,4500
2019-02-08,4000
2019-02-11,4000
2019-02-12,4000
2019-02-13,4000
2019-02-14,4000
2019-02-15,4500
2019-02-18,4000
2019-02-19,4000
2019-02-20,4000
2019-02-21,4000
2019-02-22,4000
2019-02-25,3500
2019-02-26,4000
2019-02-27,4000
2019-02-28,3500
2019-03-04,4000
2019-03-05,4000
2019-03-06,4000
2019-03-07,4000
2019-03-08,4000
2019-03-11,4000
2019-03-12,4000
2019-03-13,4000
2019-03-14,4000
2019-03-15,4000
2019-03-18,4000
2019-03-19,4000
2019-03-20,4000
2019-03-21,3500
2019-03-22,3500
2019-03-25,4000
2019-03-26,4000
2019-03-27,3800
2019-03-28,3800
2019-03-29,3800
2019-04-01,3800
2019-04-02,3600
2019-04-03,3500
2019-04-04,3200
2019-04-05,3200
2019-04-08,3200
2019-04-09,3200
2019-04-10,3200
2019-04-11,3000
2019-04-12,3000
2019-04-15,3000
2019-04-16,3000
2019-04-17,3000
2019-04-18,3000
2019-04-19,3000
2019-04-22,3000
2019-04-23,3000
2019-04-24,3000
2019-04-25,3300
2019-04-26,3500
2019-04-29,3500
2019-04-30,3500
2020-01-02,11000
2020-01-03,11000
2020-01-06,12000
2020-01-07,11000
2020-01-08,10000
2020-01-09,10000
2020-01-10,9000
2020-01-13,10000
2020-01-14,9000
2020-01-15,10000
2020-01-16,9000
2020-01-17,9000
2020-01-20,9000
2020-01-21,10000
2020-01-22,9000
2020-01-23,9000
2020-01-28,9000
2020-01-29,10000
2020-01-30,9000
2020-01-31,9000
2020-02-03,9000
2020-02-04,9000
2020-02-05,9000
2020-02-06,9000
2020-02-07,9000
2020-02-10,9000
2020-02-11,9000
2020-02-12,9000
2020-02-13,10000
2020-02-14,11000
2020-02-17,10000
2020-02-18,11000
2020-02-19,11000
2020-03-02,9000
2020-03-03,9000
2020-03-04,9000
2020-03-05,9000
2020-03-06,10000
2020-03-09,10000
2020-03-10,9000
2020-03-11,9000
2020-03-12,9000
2020-03-13,9000
2020-03-16,9000
2020-03-17,9000
2020-03-18,9000
2020-03-19,9000
2020-03-20,9000
2020-03-23,10000
2020-03-24,9000
2020-03-25,9000
2020-03-26,10000
2020-03-27,10000
2020-03-30,9000
2020-03-31,9000
2020-04-01,9000
2020-04-02,10000
2020-04-03,10000
